snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2024-12-09,PROD-00177,STORE-017,118,26,14
2024-12-09,PROD-00133,STORE-017,30,13,14
2024-12-09,PROD-00115,STORE-017,178,19,3
2024-12-09,PROD-00173,STORE-017,151,30,3
2024-12-09,PROD-00016,STORE-017,35,13,3
2024-12-09,PROD-00240,STORE-017,0,30,5
2024-12-09,PROD-00093,STORE-017,95,30,7
2024-12-09,PROD-00172,STORE-017,157,11,3
2024-12-09,PROD-00034,STORE-017,104,12,7
2024-12-09,PROD-00145,STORE-017,174,29,14
2024-12-09,PROD-00096,STORE-017,41,22,5
2024-12-09,PROD-00197,STORE-017,119,16,10
2024-12-09,PROD-00170,STORE-017,122,19,3
2024-12-09,PROD-00193,STORE-017,98,24,3
2024-12-09,PROD-00266,STORE-017,175,30,7
2024-12-09,PROD-00212,STORE-017,170,18,3
2024-12-09,PROD-00005,STORE-017,60,16,7
2024-12-09,PROD-00195,STORE-017,82,21,7
2024-12-09,PROD-00256,STORE-017,137,22,14
2024-12-09,PROD-00086,STORE-017,90,16,7
2024-12-09,PROD-00012,STORE-017,149,16,7
2024-12-09,PROD-00218,STORE-018,174,21,14
2024-12-09,PROD-00050,STORE-018,170,10,5
2024-12-09,PROD-00127,STORE-018,113,11,7
2024-12-09,PROD-00214,STORE-018,74,10,10
2024-12-09,PROD-00090,STORE-018,153,19,14
2024-12-09,PROD-00134,STORE-018,149,22,7
2024-12-09,PROD-00030,STORE-018,156,16,5
2024-12-09,PROD-00215,STORE-018,109,24,5
2024-12-09,PROD-00084,STORE-018,185,14,10
2024-12-09,PROD-00284,STORE-018,83,21,10
2024-12-09,PROD-00242,STORE-018,142,13,7
2024-12-09,PROD-00137,STORE-018,121,29,10
2024-12-09,PROD-00091,STORE-018,71,19,7
2024-12-09,PROD-00018,STORE-018,52,27,3
2024-12-09,PROD-00001,STORE-018,115,26,14
2024-12-09,PROD-00083,STORE-018,128,28,5
2024-12-09,PROD-00088,STORE-018,154,18,7
2024-12-09,PROD-00039,STORE-018,151,20,3
2024-12-09,PROD-00121,STORE-018,30,20,3
2024-12-09,PROD-00198,STORE-018,206,21,14
2024-12-09,PROD-00207,STORE-018,92,15,7
2024-12-09,PROD-00223,STORE-018,83,20,3
2024-12-09,PROD-00181,STORE-018,118,17,5
2024-12-09,PROD-00119,STORE-018,45,19,5
2024-12-09,PROD-00203,STORE-018,147,26,7
2024-12-09,PROD-00176,STORE-018,34,17,5
2024-12-09,PROD-00125,STORE-018,135,12,14
2024-12-09,PROD-00221,STORE-018,175,14,10
2024-12-09,PROD-00131,STORE-018,202,14,14
2024-12-09,PROD-00010,STORE-018,96,26,5
2024-12-09,PROD-00228,STORE-018,206,14,7
2024-12-09,PROD-00057,STORE-018,94,13,10
2024-12-09,PROD-00187,STORE-018,38,10,10
2024-12-09,PROD-00153,STORE-018,69,21,14
2024-12-09,PROD-00278,STORE-018,66,19,14
2024-12-09,PROD-00123,STORE-018,192,10,3
2024-12-09,PROD-00248,STORE-018,45,21,10
2024-12-09,PROD-00029,STORE-018,204,21,10
2024-12-09,PROD-00166,STORE-018,167,30,5
2024-12-09,PROD-00300,STORE-018,50,27,7
2024-12-09,PROD-00112,STORE-018,141,24,3
2024-12-09,PROD-00095,STORE-018,202,17,10
2024-12-09,PROD-00126,STORE-018,158,18,14
2024-12-09,PROD-00075,STORE-018,108,10,10
2024-12-09,PROD-00254,STORE-018,195,28,7
2024-12-09,PROD-00122,STORE-018,12,29,5
2024-12-09,PROD-00068,STORE-018,178,24,5
2024-12-09,PROD-00003,STORE-018,70,26,7
2024-12-09,PROD-00158,STORE-018,70,19,5
2024-12-09,PROD-00184,STORE-018,182,11,10
2024-12-09,PROD-00097,STORE-018,101,21,10
2024-12-09,PROD-00231,STORE-018,192,11,3
2024-12-09,PROD-00080,STORE-018,165,22,14
2024-12-09,PROD-00298,STORE-018,57,10,5
2024-12-09,PROD-00225,STORE-018,181,18,3
2024-12-09,PROD-00179,STORE-018,142,18,10
2024-12-09,PROD-00043,STORE-018,88,13,3
2024-12-09,PROD-00098,STORE-018,175,10,7
2024-12-09,PROD-00024,STORE-018,154,28,10
2024-12-09,PROD-00102,STORE-018,105,10,3
2024-12-09,PROD-00264,STORE-018,14,14,7
2024-12-09,PROD-00071,STORE-018,53,14,10
2024-12-09,PROD-00169,STORE-018,171,19,14
2024-12-09,PROD-00222,STORE-018,73,25,14
2024-12-09,PROD-00236,STORE-018,116,18,5
2024-12-09,PROD-00150,STORE-018,120,21,7
2024-12-09,PROD-00219,STORE-018,53,30,7
2024-12-09,PROD-00276,STORE-018,60,21,10
2024-12-09,PROD-00299,STORE-018,101,25,5
2024-12-09,PROD-00263,STORE-018,29,28,7
2024-12-09,PROD-00178,STORE-018,176,21,3
2024-12-09,PROD-00286,STORE-018,93,19,3
2024-12-09,PROD-00025,STORE-018,145,10,7
2024-12-09,PROD-00037,STORE-018,137,13,10
2024-12-09,PROD-00082,STORE-018,50,12,10
2024-12-09,PROD-00035,STORE-018,129,24,3
2024-12-09,PROD-00105,STORE-018,163,18,10
2024-12-09,PROD-00094,STORE-018,63,23,10
2024-12-09,PROD-00282,STORE-018,134,15,3
2024-12-09,PROD-00177,STORE-018,186,11,10
2024-12-09,PROD-00133,STORE-018,20,23,14
2024-12-09,PROD-00115,STORE-018,120,19,3
2024-12-09,PROD-00173,STORE-018,184,21,3
2024-12-09,PROD-00016,STORE-018,188,28,3
2024-12-09,PROD-00240,STORE-018,41,24,3
2024-12-09,PROD-00093,STORE-018,57,12,3
2024-12-09,PROD-00172,STORE-018,8,19,3
2024-12-09,PROD-00034,STORE-018,0,22,5
2024-12-09,PROD-00145,STORE-018,91,14,5
2024-12-09,PROD-00096,STORE-018,118,14,14
2024-12-09,PROD-00197,STORE-018,57,29,14
2024-12-09,PROD-00170,STORE-018,63,21,5
2024-12-09,PROD-00193,STORE-018,163,28,14
2024-12-09,PROD-00266,STORE-018,106,13,7
2024-12-09,PROD-00212,STORE-018,172,11,14
2024-12-09,PROD-00005,STORE-018,160,21,10
2024-12-09,PROD-00195,STORE-018,97,13,7
2024-12-09,PROD-00256,STORE-018,166,20,7
2024-12-09,PROD-00086,STORE-018,174,14,10
2024-12-09,PROD-00012,STORE-018,92,26,14
2024-12-10,PROD-00218,STORE-001,143,15,7
2024-12-10,PROD-00050,STORE-001,157,24,7
2024-12-10,PROD-00127,STORE-001,130,25,3
2024-12-10,PROD-00214,STORE-001,7,24,7
2024-12-10,PROD-00090,STORE-001,185,30,5
2024-12-10,PROD-00134,STORE-001,34,23,10
2024-12-10,PROD-00030,STORE-001,151,10,5
2024-12-10,PROD-00215,STORE-001,29,10,5
2024-12-10,PROD-00084,STORE-001,36,15,10
2024-12-10,PROD-00284,STORE-001,153,15,10
2024-12-10,PROD-00242,STORE-001,20,18,10
2024-12-10,PROD-00137,STORE-001,97,22,10
2024-12-10,PROD-00091,STORE-001,114,17,3
2024-12-10,PROD-00018,STORE-001,41,27,7
2024-12-10,PROD-00001,STORE-001,37,12,5
2024-12-10,PROD-00083,STORE-001,197,28,14
2024-12-10,PROD-00088,STORE-001,108,21,14
2024-12-10,PROD-00039,STORE-001,162,20,10
2024-12-10,PROD-00121,STORE-001,58,22,5
2024-12-10,PROD-00198,STORE-001,69,28,5
2024-12-10,PROD-00207,STORE-001,105,14,5
2024-12-10,PROD-00223,STORE-001,108,25,3
2024-12-10,PROD-00181,STORE-001,107,21,7
2024-12-10,PROD-00119,STORE-001,124,30,5
2024-12-10,PROD-00203,STORE-001,12,21,10
2024-12-10,PROD-00176,STORE-001,45,11,5
2024-12-10,PROD-00125,STORE-001,132,23,14
2024-12-10,PROD-00221,STORE-001,141,21,10
2024-12-10,PROD-00131,STORE-001,77,13,10
2024-12-10,PROD-00010,STORE-001,19,28,7
2024-12-10,PROD-00228,STORE-001,63,26,7
2024-12-10,PROD-00057,STORE-001,28,27,5
2024-12-10,PROD-00187,STORE-001,86,29,5
2024-12-10,PROD-00153,STORE-001,74,14,7
2024-12-10,PROD-00278,STORE-001,102,16,5
2024-12-10,PROD-00123,STORE-001,107,18,7
2024-12-10,PROD-00248,STORE-001,99,11,10
2024-12-10,PROD-00029,STORE-001,30,30,14
2024-12-10,PROD-00166,STORE-001,90,14,3
2024-12-10,PROD-00300,STORE-001,9,11,14
2024-12-10,PROD-00112,STORE-001,68,10,5
2024-12-10,PROD-00095,STORE-001,0,13,10
2024-12-10,PROD-00126,STORE-001,165,26,5
2024-12-10,PROD-00075,STORE-001,51,13,3
2024-12-10,PROD-00254,STORE-001,93,15,7
2024-12-10,PROD-00122,STORE-001,183,14,14
2024-12-10,PROD-00068,STORE-001,132,30,5
2024-12-10,PROD-00003,STORE-001,137,30,3
2024-12-10,PROD-00158,STORE-001,118,12,7
2024-12-10,PROD-00184,STORE-001,76,20,7
2024-12-10,PROD-00097,STORE-001,39,10,14
2024-12-10,PROD-00231,STORE-001,159,28,7
2024-12-10,PROD-00080,STORE-001,99,27,10
2024-12-10,PROD-00298,STORE-001,132,12,14
2024-12-10,PROD-00225,STORE-001,45,21,14
2024-12-10,PROD-00179,STORE-001,200,29,14
2024-12-10,PROD-00043,STORE-001,162,26,14
2024-12-10,PROD-00098,STORE-001,149,30,7
2024-12-10,PROD-00024,STORE-001,166,17,7
2024-12-10,PROD-00102,STORE-001,145,20,3
2024-12-10,PROD-00264,STORE-001,114,29,10
2024-12-10,PROD-00071,STORE-001,148,15,14
2024-12-10,PROD-00169,STORE-001,141,22,7
2024-12-10,PROD-00222,STORE-001,40,27,7
2024-12-10,PROD-00236,STORE-001,159,25,10
2024-12-10,PROD-00150,STORE-001,161,18,5
2024-12-10,PROD-00219,STORE-001,61,19,7
2024-12-10,PROD-00276,STORE-001,87,21,10
2024-12-10,PROD-00299,STORE-001,55,24,5
2024-12-10,PROD-00263,STORE-001,59,20,14
2024-12-10,PROD-00178,STORE-001,24,15,3
2024-12-10,PROD-00286,STORE-001,60,13,5
2024-12-10,PROD-00025,STORE-001,131,14,14
2024-12-10,PROD-00037,STORE-001,173,14,10
2024-12-10,PROD-00082,STORE-001,205,29,14
2024-12-10,PROD-00035,STORE-001,60,16,7
2024-12-10,PROD-00105,STORE-001,212,30,7
2024-12-10,PROD-00094,STORE-001,144,10,14
2024-12-10,PROD-00282,STORE-001,23,24,10
2024-12-10,PROD-00177,STORE-001,21,27,14
2024-12-10,PROD-00133,STORE-001,110,15,14
2024-12-10,PROD-00115,STORE-001,150,14,5
2024-12-10,PROD-00173,STORE-001,3,10,14
2024-12-10,PROD-00016,STORE-001,114,11,14
2024-12-10,PROD-00240,STORE-001,216,27,14
2024-12-10,PROD-00093,STORE-001,144,29,3
2024-12-10,PROD-00172,STORE-001,185,12,10
2024-12-10,PROD-00034,STORE-001,0,26,14
2024-12-10,PROD-00145,STORE-001,42,25,10
2024-12-10,PROD-00096,STORE-001,12,11,5
2024-12-10,PROD-00197,STORE-001,64,28,14
2024-12-10,PROD-00170,STORE-001,64,16,14
2024-12-10,PROD-00193,STORE-001,140,12,3
2024-12-10,PROD-00266,STORE-001,1,26,7
2024-12-10,PROD-00212,STORE-001,133,24,14
2024-12-10,PROD-00005,STORE-001,200,19,5
2024-12-10,PROD-00195,STORE-001,74,24,5
2024-12-10,PROD-00256,STORE-001,159,21,5
2024-12-10,PROD-00086,STORE-001,47,24,5
2024-12-10,PROD-00012,STORE-001,40,12,3
2024-12-10,PROD-00218,STORE-002,182,26,5
2024-12-10,PROD-00050,STORE-002,86,28,10
2024-12-10,PROD-00127,STORE-002,83,11,7
2024-12-10,PROD-00214,STORE-002,52,21,7
2024-12-10,PROD-00090,STORE-002,143,29,10
2024-12-10,PROD-00134,STORE-002,142,29,7
2024-12-10,PROD-00030,STORE-002,187,14,7
2024-12-10,PROD-00215,STORE-002,91,25,7
2024-12-10,PROD-00084,STORE-002,188,10,10
2024-12-10,PROD-00284,STORE-002,171,24,5
2024-12-10,PROD-00242,STORE-002,106,10,3
2024-12-10,PROD-00137,STORE-002,130,20,7
2024-12-10,PROD-00091,STORE-002,0,24,10
2024-12-10,PROD-00018,STORE-002,167,24,3
2024-12-10,PROD-00001,STORE-002,10,26,5
2024-12-10,PROD-00083,STORE-002,164,25,14
2024-12-10,PROD-00088,STORE-002,93,11,7
2024-12-10,PROD-00039,STORE-002,164,29,14
2024-12-10,PROD-00121,STORE-002,82,23,5
2024-12-10,PROD-00198,STORE-002,171,12,14
2024-12-10,PROD-00207,STORE-002,135,16,14
2024-12-10,PROD-00223,STORE-002,22,29,10
2024-12-10,PROD-00181,STORE-002,145,29,7
2024-12-10,PROD-00119,STORE-002,65,18,3
2024-12-10,PROD-00203,STORE-002,10,17,3
2024-12-10,PROD-00176,STORE-002,34,21,7
2024-12-10,PROD-00125,STORE-002,71,22,14
2024-12-10,PROD-00221,STORE-002,114,28,7
2024-12-10,PROD-00131,STORE-002,10,23,14
2024-12-10,PROD-00010,STORE-002,96,29,10
2024-12-10,PROD-00228,STORE-002,80,18,14
2024-12-10,PROD-00057,STORE-002,171,24,5
2024-12-10,PROD-00187,STORE-002,91,10,10
2024-12-10,PROD-00153,STORE-002,135,20,10
2024-12-10,PROD-00278,STORE-002,156,15,3
2024-12-10,PROD-00123,STORE-002,173,10,3
2024-12-10,PROD-00248,STORE-002,70,21,3
2024-12-10,PROD-00029,STORE-002,50,29,10
2024-12-10,PROD-00166,STORE-002,62,30,5
2024-12-10,PROD-00300,STORE-002,68,19,10
2024-12-10,PROD-00112,STORE-002,85,19,3
2024-12-10,PROD-00095,STORE-002,47,26,5
2024-12-10,PROD-00126,STORE-002,157,10,14
2024-12-10,PROD-00075,STORE-002,174,27,3
2024-12-10,PROD-00254,STORE-002,150,29,10
2024-12-10,PROD-00122,STORE-002,144,19,5
2024-12-10,PROD-00068,STORE-002,151,20,7
2024-12-10,PROD-00003,STORE-002,22,23,14
2024-12-10,PROD-00158,STORE-002,150,18,14
2024-12-10,PROD-00184,STORE-002,23,24,14
2024-12-10,PROD-00097,STORE-002,9999,20,3
2024-12-10,PROD-00231,STORE-002,155,12,5
2024-12-10,PROD-00080,STORE-002,34,15,5
2024-12-10,PROD-00298,STORE-002,161,15,10
2024-12-10,PROD-00225,STORE-002,199,13,7
2024-12-10,PROD-00179,STORE-002,147,22,3
2024-12-10,PROD-00043,STORE-002,112,17,5
2024-12-10,PROD-00098,STORE-002,152,24,14
2024-12-10,PROD-00024,STORE-002,95,19,3
2024-12-10,PROD-00102,STORE-002,28,20,5
2024-12-10,PROD-00264,STORE-002,75,27,7
2024-12-10,PROD-00071,STORE-002,140,28,14
2024-12-10,PROD-00169,STORE-002,206,24,3
2024-12-10,PROD-00222,STORE-002,148,15,3
2024-12-10,PROD-00236,STORE-002,183,29,7
2024-12-10,PROD-00150,STORE-002,40,15,10
2024-12-10,PROD-00219,STORE-002,124,28,3
2024-12-10,PROD-00276,STORE-002,192,26,10
2024-12-10,PROD-00299,STORE-002,75,29,5
2024-12-10,PROD-00263,STORE-002,170,19,5
2024-12-10,PROD-00178,STORE-002,54,26,14
2024-12-10,PROD-00286,STORE-002,32,13,14
2024-12-10,PROD-00025,STORE-002,168,22,3
2024-12-10,PROD-00037,STORE-002,170,27,14
2024-12-10,PROD-00082,STORE-002,80,30,7
2024-12-10,PROD-00035,STORE-002,125,24,10
2024-12-10,PROD-00105,STORE-002,91,30,3
2024-12-10,PROD-00094,STORE-002,78,21,3
2024-12-10,PROD-00282,STORE-002,81,22,10
2024-12-10,PROD-00177,STORE-002,71,28,10
2024-12-10,PROD-00133,STORE-002,186,11,5
2024-12-10,PROD-00115,STORE-002,87,13,7
2024-12-10,PROD-00173,STORE-002,53,19,5
2024-12-10,PROD-00016,STORE-002,110,17,5
2024-12-10,PROD-00240,STORE-002,59,23,5
2024-12-10,PROD-00093,STORE-002,127,10,14
2024-12-10,PROD-00172,STORE-002,25,25,5
2024-12-10,PROD-00034,STORE-002,144,27,10
2024-12-10,PROD-00145,STORE-002,141,15,10
2024-12-10,PROD-00096,STORE-002,151,11,3
2024-12-10,PROD-00197,STORE-002,130,14,3
2024-12-10,PROD-00170,STORE-002,146,24,14
2024-12-10,PROD-00193,STORE-002,166,26,3
2024-12-10,PROD-00266,STORE-002,54,25,14
2024-12-10,PROD-00212,STORE-002,180,12,10
2024-12-10,PROD-00005,STORE-002,16,30,14
2024-12-10,PROD-00195,STORE-002,59,16,5
2024-12-10,PROD-00256,STORE-002,114,17,5
2024-12-10,PROD-00086,STORE-002,97,28,10
2024-12-10,PROD-00012,STORE-002,131,16,3
2024-12-10,PROD-00218,STORE-003,180,17,10
2024-12-10,PROD-00050,STORE-003,60,30,10
2024-12-10,PROD-00127,STORE-003,104,16,3
2024-12-10,PROD-00214,STORE-003,93,26,3
2024-12-10,PROD-00090,STORE-003,44,18,3
2024-12-10,PROD-00134,STORE-003,150,30,10
2024-12-10,PROD-00030,STORE-003,140,10,10
2024-12-10,PROD-00215,STORE-003,126,27,3
2024-12-10,PROD-00084,STORE-003,30,16,14
2024-12-10,PROD-00284,STORE-003,194,12,7
2024-12-10,PROD-00242,STORE-003,55,15,3
2024-12-10,PROD-00137,STORE-003,145,30,5
2024-12-10,PROD-00091,STORE-003,160,30,10
2024-12-10,PROD-00018,STORE-003,130,22,14
2024-12-10,PROD-00001,STORE-003,81,11,5
2024-12-10,PROD-00083,STORE-003,121,21,5
2024-12-10,PROD-00088,STORE-003,38,15,5
2024-12-10,PROD-00039,STORE-003,13,12,5
2024-12-10,PROD-00121,STORE-003,101,19,3
2024-12-10,PROD-00198,STORE-003,182,18,14
2024-12-10,PROD-00207,STORE-003,65,10,10
2024-12-10,PROD-00223,STORE-003,119,23,3
2024-12-10,PROD-00181,STORE-003,106,29,10
2024-12-10,PROD-00119,STORE-003,143,18,3
2024-12-10,PROD-00203,STORE-003,-41,23,10
2024-12-10,PROD-00176,STORE-003,134,24,7
2024-12-10,PROD-00125,STORE-003,25,10,10
2024-12-10,PROD-00221,STORE-003,129,14,3
2024-12-10,PROD-00131,STORE-003,97,14,5
2024-12-10,PROD-00010,STORE-003,200,18,5
2024-12-10,PROD-00228,STORE-003,82,12,14
2024-12-10,PROD-00057,STORE-003,79,17,5
2024-12-10,PROD-00187,STORE-003,104,24,14
2024-12-10,PROD-00153,STORE-003,112,15,3
2024-12-10,PROD-00278,STORE-003,129,22,7
2024-12-10,PROD-00123,STORE-003,116,27,5
2024-12-10,PROD-00248,STORE-003,124,10,14
2024-12-10,PROD-00029,STORE-003,144,28,7
2024-12-10,PROD-00166,STORE-003,60,30,7
2024-12-10,PROD-00300,STORE-003,63,25,7
2024-12-10,PROD-00112,STORE-003,26,27,10
2024-12-10,PROD-00095,STORE-003,69,30,10
2024-12-10,PROD-00126,STORE-003,138,25,5
2024-12-10,PROD-00075,STORE-003,135,14,5
2024-12-10,PROD-00254,STORE-003,128,11,10
2024-12-10,PROD-00122,STORE-003,96,29,7
2024-12-10,PROD-00068,STORE-003,155,30,10
2024-12-10,PROD-00003,STORE-003,40,25,5
2024-12-10,PROD-00158,STORE-003,181,27,14
2024-12-10,PROD-00184,STORE-003,132,24,7
2024-12-10,PROD-00097,STORE-003,106,24,14
2024-12-10,PROD-00231,STORE-003,82,27,7
2024-12-10,PROD-00080,STORE-003,152,24,7
2024-12-10,PROD-00298,STORE-003,78,24,7
2024-12-10,PROD-00225,STORE-003,128,15,14
2024-12-10,PROD-00179,STORE-003,102,25,3
2024-12-10,PROD-00043,STORE-003,179,26,14
2024-12-10,PROD-00098,STORE-003,171,27,14
2024-12-10,PROD-00024,STORE-003,127,18,3
2024-12-10,PROD-00102,STORE-003,0,26,5
2024-12-10,PROD-00264,STORE-003,34,21,5
2024-12-10,PROD-00071,STORE-003,153,14,7
2024-12-10,PROD-00169,STORE-003,181,21,3
2024-12-10,PROD-00222,STORE-003,63,12,3
2024-12-10,PROD-00236,STORE-003,30,13,5
2024-12-10,PROD-00150,STORE-003,180,19,5
2024-12-10,PROD-00219,STORE-003,117,27,14
2024-12-10,PROD-00276,STORE-003,86,19,5
2024-12-10,PROD-00299,STORE-003,126,17,3
2024-12-10,PROD-00263,STORE-003,183,22,3
2024-12-10,PROD-00178,STORE-003,108,16,3
2024-12-10,PROD-00286,STORE-003,204,11,10
2024-12-10,PROD-00025,STORE-003,124,25,7
2024-12-10,PROD-00037,STORE-003,142,18,10
2024-12-10,PROD-00082,STORE-003,217,19,3
2024-12-10,PROD-00035,STORE-003,62,30,7
2024-12-10,PROD-00105,STORE-003,91,25,7
2024-12-10,PROD-00094,STORE-003,25,12,3
2024-12-10,PROD-00282,STORE-003,16,16,3
2024-12-10,PROD-00177,STORE-003,105,26,5
2024-12-10,PROD-00133,STORE-003,135,21,10
2024-12-10,PROD-00115,STORE-003,51,20,7
2024-12-10,PROD-00173,STORE-003,10,27,5
2024-12-10,PROD-00016,STORE-003,204,16,10
2024-12-10,PROD-00240,STORE-003,81,24,10
2024-12-10,PROD-00093,STORE-003,63,18,7
2024-12-10,PROD-00172,STORE-003,154,15,5
2024-12-10,PROD-00034,STORE-003,41,28,10
2024-12-10,PROD-00145,STORE-003,151,29,3
2024-12-10,PROD-00096,STORE-003,13,12,7
2024-12-10,PROD-00197,STORE-003,110,17,5
2024-12-10,PROD-00170,STORE-003,100,18,10
2024-12-10,PROD-00193,STORE-003,168,23,5
2024-12-10,PROD-00266,STORE-003,96,18,14
2024-12-10,PROD-00212,STORE-003,143,20,14
2024-12-10,PROD-00005,STORE-003,84,28,5
2024-12-10,PROD-00195,STORE-003,122,12,3
2024-12-10,PROD-00256,STORE-003,21,28,7
2024-12-10,PROD-00086,STORE-003,181,15,5
2024-12-10,PROD-00012,STORE-003,111,18,7
2024-12-10,PROD-00218,STORE-004,85,22,3
2024-12-10,PROD-00050,STORE-004,153,25,5
2024-12-10,PROD-00127,STORE-004,158,18,14
2024-12-10,PROD-00214,STORE-004,56,26,3
2024-12-10,PROD-00090,STORE-004,124,15,3
2024-12-10,PROD-00134,STORE-004,54,14,10
2024-12-10,PROD-00030,STORE-004,141,21,10
2024-12-10,PROD-00215,STORE-004,161,22,7
2024-12-10,PROD-00084,STORE-004,155,22,5
2024-12-10,PROD-00284,STORE-004,177,24,14
2024-12-10,PROD-00242,STORE-004,128,24,5
2024-12-10,PROD-00137,STORE-004,27,24,14
2024-12-10,PROD-00091,STORE-004,73,26,7
2024-12-10,PROD-00018,STORE-004,30,12,5
2024-12-10,PROD-00001,STORE-004,83,11,10
2024-12-10,PROD-00083,STORE-004,188,18,7
2024-12-10,PROD-00088,STORE-004,192,23,7
2024-12-10,PROD-00039,STORE-004,11,14,10
2024-12-10,PROD-00121,STORE-004,150,13,7
2024-12-10,PROD-00198,STORE-004,148,23,3
2024-12-10,PROD-00207,STORE-004,66,27,7
2024-12-10,PROD-00223,STORE-004,205,19,5
2024-12-10,PROD-00181,STORE-004,159,27,10
2024-12-10,PROD-00119,STORE-004,123,17,14
2024-12-10,PROD-00203,STORE-004,115,24,14
2024-12-10,PROD-00176,STORE-004,144,11,14
2024-12-10,PROD-00125,STORE-004,160,22,14
2024-12-10,PROD-00221,STORE-004,12,17,3
2024-12-10,PROD-00131,STORE-004,121,27,10
2024-12-10,PROD-00010,STORE-004,114,30,10
2024-12-10,PROD-00228,STORE-004,87,15,14
2024-12-10,PROD-00057,STORE-004,47,29,3
2024-12-10,PROD-00187,STORE-004,145,30,10
2024-12-10,PROD-00153,STORE-004,47,27,3
2024-12-10,PROD-00278,STORE-004,55,26,5
2024-12-10,PROD-00123,STORE-004,113,19,10
2024-12-10,PROD-00248,STORE-004,153,19,5
2024-12-10,PROD-00029,STORE-004,17,27,14
2024-12-10,PROD-00166,STORE-004,142,23,3
2024-12-10,PROD-00300,STORE-004,172,22,14
2024-12-10,PROD-00112,STORE-004,66,29,3
2024-12-10,PROD-00095,STORE-004,136,25,10
2024-12-10,PROD-00126,STORE-004,159,16,10
2024-12-10,PROD-00075,STORE-004,213,14,5
2024-12-10,PROD-00254,STORE-004,182,27,5
2024-12-10,PROD-00122,STORE-004,149,24,14
2024-12-10,PROD-00068,STORE-004,102,13,14
2024-12-10,PROD-00003,STORE-004,177,23,5
2024-12-10,PROD-00158,STORE-004,-31,29,14
2024-12-10,PROD-00184,STORE-004,72,22,5
2024-12-10,PROD-00097,STORE-004,68,11,14
2024-12-10,PROD-00231,STORE-004,142,27,3
2024-12-10,PROD-00080,STORE-004,151,10,10
2024-12-10,PROD-00298,STORE-004,162,11,3
2024-12-10,PROD-00225,STORE-004,52,26,7
2024-12-10,PROD-00179,STORE-004,42,27,10
2024-12-10,PROD-00043,STORE-004,171,12,7
2024-12-10,PROD-00098,STORE-004,66,29,5
2024-12-10,PROD-00024,STORE-004,36,20,10
2024-12-10,PROD-00102,STORE-004,27,11,10
2024-12-10,PROD-00264,STORE-004,100,19,14
2024-12-10,PROD-00071,STORE-004,169,22,7
2024-12-10,PROD-00169,STORE-004,7,23,3
2024-12-10,PROD-00222,STORE-004,108,30,3
2024-12-10,PROD-00236,STORE-004,168,19,10
2024-12-10,PROD-00150,STORE-004,0,30,7
2024-12-10,PROD-00219,STORE-004,26,26,14
2024-12-10,PROD-00276,STORE-004,176,23,5
2024-12-10,PROD-00299,STORE-004,96,25,14
2024-12-10,PROD-00263,STORE-004,219,30,5
2024-12-10,PROD-00178,STORE-004,146,29,10
2024-12-10,PROD-00286,STORE-004,136,27,14
2024-12-10,PROD-00025,STORE-004,194,24,10
2024-12-10,PROD-00037,STORE-004,27,19,14
2024-12-10,PROD-00082,STORE-004,125,20,3
2024-12-10,PROD-00035,STORE-004,147,14,5
2024-12-10,PROD-00105,STORE-004,84,22,10
2024-12-10,PROD-00094,STORE-004,119,13,10
2024-12-10,PROD-00282,STORE-004,122,30,10
2024-12-10,PROD-00177,STORE-004,28,14,3
2024-12-10,PROD-00133,STORE-004,58,16,14
2024-12-10,PROD-00115,STORE-004,85,22,14
2024-12-10,PROD-00173,STORE-004,77,25,14
2024-12-10,PROD-00016,STORE-004,163,28,5
2024-12-10,PROD-00240,STORE-004,189,22,5
2024-12-10,PROD-00093,STORE-004,191,25,14
2024-12-10,PROD-00172,STORE-004,21,12,10
2024-12-10,PROD-00034,STORE-004,112,21,5
2024-12-10,PROD-00145,STORE-004,155,26,3
2024-12-10,PROD-00096,STORE-004,195,26,3
2024-12-10,PROD-00197,STORE-004,168,19,10
2024-12-10,PROD-00170,STORE-004,75,20,3
2024-12-10,PROD-00193,STORE-004,175,24,14
2024-12-10,PROD-00266,STORE-004,122,22,3
2024-12-10,PROD-00212,STORE-004,101,11,10
2024-12-10,PROD-00005,STORE-004,70,10,14
2024-12-10,PROD-00195,STORE-004,91,23,14
2024-12-10,PROD-00256,STORE-004,184,24,7
2024-12-10,PROD-00086,STORE-004,46,23,7
2024-12-10,PROD-00012,STORE-004,175,20,7
2024-12-10,PROD-00218,STORE-005,92,27,14
2024-12-10,PROD-00050,STORE-005,163,22,14
2024-12-10,PROD-00127,STORE-005,173,30,10
2024-12-10,PROD-00214,STORE-005,102,23,7
2024-12-10,PROD-00090,STORE-005,86,11,10
2024-12-10,PROD-00134,STORE-005,183,21,10
2024-12-10,PROD-00030,STORE-005,65,10,7
2024-12-10,PROD-00215,STORE-005,181,15,5
2024-12-10,PROD-00084,STORE-005,92,11,14
2024-12-10,PROD-00284,STORE-005,21,11,5
2024-12-10,PROD-00242,STORE-005,92,11,5
2024-12-10,PROD-00137,STORE-005,166,21,10
2024-12-10,PROD-00091,STORE-005,47,25,5
2024-12-10,PROD-00018,STORE-005,49,17,5
2024-12-10,PROD-00001,STORE-005,78,13,5
